id,creation_time,formatted_creation_time,airline_code,flight_number,flight_date,departure_airport,departure_city,departure_country,departure_lat,departure_lon,user_name,action_name,stepID,action_mode,log_level,entry_details,arrival_airport
137529195,2024-04-30 04:37:14,30-04-2024 04:37:14,MN,1532,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,c779f9ef3539d683,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2978140  flightId = 667684 legId = 687495  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145239  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       TLS       B         5         false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145238  AKH       NULL      MN                  ESTIMATE  312.00    KG   24        0.00      DUB       DUB       TLS       B         12        false     NULL 
 37145240  AKH       NULL      MN        NULL      ESTIMATE  325.00    KG   25        0.00      DUB       DUB       TLS       B         41        false     NULL 
 37145237  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       TLS       B         11        false     NULL 
Nilled positions: 32 31 13 42 
STATUS LOADING_INSTRUCTION 1 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 OFP 4 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2",TLS
137529198,2024-04-30 04:37:16,30-04-2024 04:37:16,MN,1532,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,95686f04397e6139,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL",TLS
137529218,2024-04-30 04:40:14,30-04-2024 04:40:14,MN,1069,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,ee60b65961d1e5e8,Received,INFO,,LAX
137529223,2024-04-30 04:40:14,30-04-2024 04:40:14,MN,1069,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,ee60b65961d1e5e8,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1069     NULL 2024-05-01    DUB    LAX    2024-05-01 14:25:00           2024-05-01 14:25:00           333     MNMNM     NULL           NULL           DUB",LAX
137529390,2024-04-30 04:37:12,30-04-2024 04:37:12,MN,1532,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,83298e698f8af526,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_UNLOAD",TLS
137529393,2024-04-30 04:37:12,30-04-2024 04:37:12,MN,1532,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,83298e698f8af526,Saved,INFO,"com.systemone.lc2.manualloadplanning.dto.LoadDTO [ id = 2978140  flightId = 667684 legId = 687495  deleted = false  fragmentId = LoadFragment ]
BULK
 Item Id   Number       Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145239  NULL         ESTIMATE  0.00      KG   0         0.00      DUB       DUB       TLS       B         5         false     NULL 
ULD
 Item Id   ULD       Number    Airline   Special   Status    Weight         Pieces    Volume    Origin    Onl.Sta.  Dest.     Category  Position  Confirmed  Remarks  
 37145238  AKH       NULL      MN                  ESTIMATE  312.00    KG   24        0.00      DUB       DUB       TLS       B         12        false     NULL 
 37145240  AKH       NULL      MN        NULL      ESTIMATE  325.00    KG   25        0.00      DUB       DUB       TLS       B         NULL      false     NULL 
 37145237  AKH       NULL      MN                  ESTIMATE  455.00    KG   35        0.00      DUB       DUB       TLS       B         11        false     NULL 
Nilled positions: 32 31 13 42 
STATUS LOADING_INSTRUCTION 1 FUEL 2 AIRCRAFT_CONFIG 1 EZFW 1 CARGO_TRANSFER 1 OFP 4 CABIN_CONFIG 1 AUTO_MODE_ACTIVE 1 AUTOMATION_STARTED 0 BAG_LOAD_ITEMS_GEN 1 EZFW_COUNTER 1 REGISTRATION 1 REGISTRATION_CHANGE 1 FUEL_ORDER 2",TLS
137529423,2024-04-30 04:40:33,30-04-2024 04:40:33,MN,1336,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,5dc870d9b4e4f2d6,Received,INFO,,BER
137529503,2024-04-30 04:40:15,30-04-2024 04:40:15,MN,1087,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,f1e542df45f133de,Received,INFO,,CLE
137529545,2024-04-30 04:38:47,30-04-2024 04:38:47,MN,1520,30,DUB,Dublin,IE,53.4213,-6.27007,human,AssignLoadplanAction,df5ca176f1fb1f02,Received,INFO,"com.systemone.lc2.loadplan.dto.PositionAssignmentInputDTO [ id = NULL ]
Action type    : ACTION_NIL_ALL",CDG
137529573,2024-04-30 04:40:16,30-04-2024 04:40:16,MN,1119,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,e4e3b7833369a6aa,Received,INFO,,IAD
137529578,2024-04-30 04:40:16,30-04-2024 04:40:16,MN,1119,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,e4e3b7833369a6aa,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1119    NULL 2024-05-01    DUB    IAD    2024-05-01 15:20:00           2024-05-01 15:20:00           321     MNLRD     NULL           NULL           DUB",IAD
137529592,2024-04-30 04:40:17,30-04-2024 04:40:17,MN,1105,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,db0b41a4b838f63,Received,INFO,,JFK
137529597,2024-04-30 04:40:17,30-04-2024 04:40:17,MN,1105,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,db0b41a4b838f63,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1105    NULL 2024-05-01    DUB    JFK    2024-05-01 10:05:00           2024-05-01 10:05:00           333     MNMNN     NULL           NULL           DUB",JFK
137529609,2024-04-30 04:40:13,30-04-2024 04:40:13,MN,1061,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,d0fc1b821a1b832d,Received,INFO,,SFO
137529614,2024-04-30 04:40:13,30-04-2024 04:40:13,MN,1061,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,d0fc1b821a1b832d,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1061     NULL 2024-05-01    DUB    SFO    2024-05-01 11:50:00           2024-05-01 11:50:00           333     MNGAJ     NULL           NULL           DUB",SFO
137529634,2024-04-30 04:40:17,30-04-2024 04:40:17,MN,1107,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,fcfcd16f5202d662,Received,INFO,,JFK
137529639,2024-04-30 04:40:17,30-04-2024 04:40:17,MN,1107,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,fcfcd16f5202d662,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1107    NULL 2024-05-01    DUB    JFK    2024-05-01 15:45:00           2024-05-01 15:45:00           333     MNFNH     NULL           NULL           DUB",JFK
137529648,2024-04-30 04:40:15,30-04-2024 04:40:15,MN,1087,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,f1e542df45f133de,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1087     NULL 2024-05-01    DUB    CLE    2024-05-01 14:40:00           2024-05-01 14:40:00           321     MNLRG     NULL           NULL           DUB",CLE
137529657,2024-04-30 04:40:20,30-04-2024 04:40:20,MN,1158,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,8ebcb39e400ee2e9,Received,INFO,,LHR
137529662,2024-04-30 04:40:20,30-04-2024 04:40:20,MN,1158,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,8ebcb39e400ee2e9,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1158    NULL 2024-05-01    DUB    LHR    2024-05-01 08:45:00           2024-05-01 08:45:00           320     MNNSD     NULL           NULL           DUB",LHR
137529671,2024-04-30 04:40:16,30-04-2024 04:40:16,MN,1117,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,d2b725c26d717b42,Received,INFO,,IAD
137529676,2024-04-30 04:40:16,30-04-2024 04:40:16,MN,1117,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,d2b725c26d717b42,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1117    NULL 2024-05-01    DUB    IAD    2024-05-01 11:50:00           2024-05-01 11:50:00           321     MNLRB     NULL           NULL           DUB",IAD
137529685,2024-04-30 04:40:16,30-04-2024 04:40:16,MN,1101,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,94f094b235ef23bd,Received,INFO,,EWR
137529690,2024-04-30 04:40:16,30-04-2024 04:40:16,MN,1101,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,94f094b235ef23bd,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1101    NULL 2024-05-01    DUB    EWR    2024-05-01 12:15:00           2024-05-01 12:15:00           321     MNLRC     NULL           NULL           DUB",EWR
137529701,2024-04-30 04:40:18,30-04-2024 04:40:18,MN,1131,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,94cdd257a744786,Received,INFO,,BDL
137529710,2024-04-30 04:40:17,30-04-2024 04:40:17,MN,1123,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,8499ad1d02e9701,Received,INFO,,ORD
137529715,2024-04-30 04:40:17,30-04-2024 04:40:17,MN,1123,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,8499ad1d02e9701,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1123    NULL 2024-05-01    DUB    ORD    2024-05-01 10:35:00           2024-05-01 10:35:00           332     MNGEY     NULL           NULL           DUB",ORD
137529727,2024-04-30 04:40:17,30-04-2024 04:40:17,MN,1115,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,b323b9d3b61e5037,Received,INFO,,PHL
137529732,2024-04-30 04:40:17,30-04-2024 04:40:17,MN,1115,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,b323b9d3b61e5037,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1115    NULL 2024-05-01    DUB    PHL    2024-05-01 15:40:00           2024-05-01 15:40:00           321     MNLRF     NULL           NULL           DUB",PHL
137529741,2024-04-30 04:40:21,30-04-2024 04:40:21,MN,1168,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,3e1a96e3b1fdb87d,Received,INFO,,LHR
137529749,2024-04-30 04:40:18,30-04-2024 04:40:18,MN,1133,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,7520225aad21c114,Received,INFO,,BOS
137529754,2024-04-30 04:40:18,30-04-2024 04:40:18,MN,1133,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,7520225aad21c114,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1133    NULL 2024-05-01    DUB    BOS    2024-05-01 10:45:00           2024-05-01 10:45:00           333     MNDUZ     NULL           NULL           DUB",BOS
137529763,2024-04-30 04:40:19,30-04-2024 04:40:19,MN,1152,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,81fddfc54748bf06,Received,INFO,,LHR
137529766,2024-04-30 04:40:18,30-04-2024 04:40:18,MN,1131,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,94cdd257a744786,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1131    NULL 2024-05-01    DUB    BDL    2024-05-01 13:10:00           2024-05-01 13:10:00           321     MNLRH     NULL           NULL           DUB",BDL
137529775,2024-04-30 04:40:20,30-04-2024 04:40:20,MN,1156,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,6b603a032d827f13,Received,INFO,,LHR
137529780,2024-04-30 04:40:20,30-04-2024 04:40:20,MN,1156,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,6b603a032d827f13,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1156    NULL 2024-05-01    DUB    LHR    2024-05-01 07:55:00           2024-05-01 07:55:00           320     MNNSA     NULL           NULL           DUB",LHR
137529788,2024-04-30 04:40:19,30-04-2024 04:40:19,MN,1152,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,81fddfc54748bf06,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1152    NULL 2024-05-01    DUB    LHR    2024-05-01 05:30:00           2024-05-01 05:30:00           320     MNNSB     NULL           NULL           DUB",LHR
137529795,2024-04-30 04:40:20,30-04-2024 04:40:20,MN,1162,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,303ee096b87ec58f,Received,INFO,,LHR
137529800,2024-04-30 04:40:20,30-04-2024 04:40:20,MN,1162,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,303ee096b87ec58f,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1162    NULL 2024-05-01    DUB    LHR    2024-05-01 10:15:00           2024-05-01 10:15:00           320     MNNSB     NULL           NULL           DUB",LHR
137529806,2024-04-30 04:40:20,30-04-2024 04:40:20,MN,1160,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,1e8ca4201a16572b,Received,INFO,,LHR
137529811,2024-04-30 04:40:20,30-04-2024 04:40:20,MN,1160,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,1e8ca4201a16572b,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1160    NULL 2024-05-01    DUB    LHR    2024-05-01 11:30:00           2024-05-01 11:30:00           320     MNDEF     NULL           NULL           DUB",LHR
137529820,2024-04-30 04:40:22,30-04-2024 04:40:22,MN,1184,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,b5b81a785fc7f769,Received,INFO,,LHR
137529827,2024-04-30 04:40:20,30-04-2024 04:40:20,MN,1166,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,d8e41be8e235b51b,Received,INFO,,LHR
137529832,2024-04-30 04:40:20,30-04-2024 04:40:20,MN,1166,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,d8e41be8e235b51b,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1166    NULL 2024-05-01    DUB    LHR    2024-05-01 12:30:00           2024-05-01 12:30:00           320     MNEDP     NULL           NULL           DUB",LHR
137529841,2024-04-30 04:40:22,30-04-2024 04:40:22,MN,1182,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,152badd506530fa9,Received,INFO,,LHR
137529850,2024-04-30 04:40:21,30-04-2024 04:40:21,MN,1154,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,e342f715ede6902d,Received,INFO,,LHR
137529855,2024-04-30 04:40:21,30-04-2024 04:40:21,MN,1154,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,e342f715ede6902d,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1154    NULL 2024-05-01    DUB    LHR    2024-05-01 06:30:00           2024-05-01 06:30:00           321     MNLRH     NULL           NULL           DUB",LHR
137529867,2024-04-30 04:40:21,30-04-2024 04:40:21,MN,1176,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,201e3bba3d9b907b,Received,INFO,,LHR
137529872,2024-04-30 04:40:21,30-04-2024 04:40:21,MN,1176,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,201e3bba3d9b907b,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1176    NULL 2024-05-01    DUB    LHR    2024-05-01 16:30:00           2024-05-01 16:30:00           320     MNNSA     NULL           NULL           DUB",LHR
137529886,2024-04-30 04:40:21,30-04-2024 04:40:21,MN,1168,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,3e1a96e3b1fdb87d,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1168    NULL 2024-05-01    DUB    LHR    2024-05-01 13:30:00           2024-05-01 13:30:00           320     MNNSD     NULL           NULL           DUB",LHR
137529895,2024-04-30 04:40:23,30-04-2024 04:40:23,MN,1178,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,2eb84d1b92833533,Received,INFO,,LHR
137529900,2024-04-30 04:40:23,30-04-2024 04:40:23,MN,1178,1,DUB,Dublin,IE,53.4213,-6.27007,service-acco,AssignLCCAction,2eb84d1b92833533,Saved,INFO,"A/L Flt No Suff Date          DEP    ARR    STD in UTC                    ETD in UTC                    AC Type Reg       Assigned user  Planned user   Location 
MN  1178    NULL 2024-05-01    DUB    LHR    2024-05-01 17:00:00           2024-05-01 17:00:00           320     MNDEG     NULL           NULL           DUB",LHR
